distance,angle_deg,nearest_defender_distance,shot_first_time,shot_one_on_one,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty
12.149485585818026,36.108053038094944,1.4764823060233356,0,0,False,False,False,False,True,False
11.780067911519012,24.827797493785692,1.4866068747318493,0,0,False,False,False,False,True,False
20.580087463370994,13.574190746495711,6.800000000000002,0,0,True,False,False,False,True,False
14.427751037497146,22.602925562443303,1.2206555615733719,1,0,True,False,False,False,True,False
21.384573879317774,11.975002951438055,7.468600939935131,0,0,False,False,True,False,True,False
13.146862743635834,33.14030555082427,1.655294535724686,0,0,False,False,True,False,True,False
12.56025477448607,34.98333901991098,1.9849433241279189,1,0,True,False,False,False,True,False
6.824954212300618,54.19986172274445,1.236931687685302,1,0,False,False,True,False,True,False
16.182088863926065,17.177373303562586,5.280151512977638,1,0,False,False,True,False,True,False
19.86454127333425,19.544459130522313,2.418677324489561,0,0,False,False,True,False,True,False
11.900420160649796,37.15634507564839,2.1236747530532876,0,0,True,False,False,False,False,True
19.039432764659775,18.746900982783284,1.3038404810405366,0,0,False,False,True,False,True,False
5.72800139664787,62.86486037792315,3.5510561809129437,0,0,False,False,False,False,True,False
14.345033983926282,19.283859931874485,2.1931712199461293,1,0,False,False,True,False,True,False
10.791200118615166,22.884634726815438,1.8973665961010253,0,0,True,False,False,False,True,False
5.024937810560446,72.64597536373867,1.3999999999999986,0,0,False,False,False,False,True,False
12.237646832622683,35.667130304444406,4.356604182158394,1,0,False,False,True,False,True,False
11.400438588054403,37.92402484465676,2.3999999999999915,1,0,False,False,True,False,True,False
18.102486017119304,15.901686478114335,2.262741699796949,0,0,False,False,True,False,True,False
13.155227098001763,24.868530632594204,4.535416188179433,0,1,False,False,True,False,True,False
35.33907186104355,12.51256803696386,5.080354318352216,0,0,False,False,True,False,True,False
32.07553584899245,12.125196239239438,4.827007354458873,0,0,False,False,True,False,True,False
11.900420160649796,37.15634507564839,2.1236747530532876,0,0,False,False,True,False,False,True
15.743252522906442,18.505350379080763,1.131370849898472,1,0,False,False,True,False,True,False
25.0569351677335,15.770855711849874,1.843908891458575,0,0,False,False,True,False,True,False
11.609048195265625,12.899101004832453,1.3152946437965918,0,0,True,False,False,False,True,False
14.23411395205195,22.15942094149642,0.848528137423854,0,0,False,False,False,False,True,False
15.001333274079341,29.858099930882286,1.029563014098705,0,0,False,False,False,False,True,False
13.354025610279468,33.24303540452608,1.077032961426903,0,0,False,False,False,False,True,False
10.123734488813895,34.74988911389421,0.9055385138137396,0,0,False,False,False,False,True,False
26.60169167553071,13.715160921546206,3.330165161069342,0,0,False,False,True,False,True,False
19.258504614844842,23.403451580348037,3.5902646142032477,1,0,True,False,False,False,True,False
12.0,36.86989764584402,2.1236747530532876,0,0,False,False,True,False,False,True
29.51694428629088,11.525563848276084,1.3038404810405264,0,0,False,False,True,False,True,False
28.92006224059692,12.694791357644627,2.942787793912424,0,0,False,False,True,False,True,False
11.315917991926243,36.063841375731954,1.6492422502470583,1,0,False,False,True,False,True,False
30.87555667514353,14.316370535978471,7.271863585079141,1,0,True,False,False,False,True,False
7.741446893184761,51.07785026643996,2.617250465660477,0,0,False,False,False,False,True,False
3.360059523282291,106.40311064190453,1.0816653826392022,0,1,False,False,False,False,True,False
20.81657993043045,20.303012508058572,2.701851217221262,1,0,False,False,True,False,True,False
17.441330224498365,25.780445893951175,2.3706539182259383,0,1,True,False,False,False,True,False
15.993123522314209,26.12562200401871,2.4166091947189168,0,0,True,False,False,False,True,False
24.05202694161138,16.10401647455581,3.4985711369071786,0,0,True,False,False,False,True,False
